"end_station_name","e_station_uid","avg_lat","avg_lng","instances"
"Public Rack - Pullman - Walmart",1468,"41.69696","-87.59829","7"
"Central Park Ave & Douglas Blvd",847,"41.862355","-87.71571089999999","7"
"Ewing Ave & 97th St",806,"41.71981999999999","-87.53542000000002","7"
"Public Rack - Chappel Ave & 71st St",1298,"41.766366","-87.575287","7"
"S Wentworth Ave & W 111th St",507,"41.6926176","-87.6280518","7"
"Public Rack - Linder Ave & Belmont Ave",1046,"41.938742999999995","-87.76329799999999","7"
"Tripp Ave & 15th St",877,"41.860777","-87.7313639","7"
"Public Rack - Emerald Ave & 43rd St",1460,"41.816430000000004","-87.64475400000002","7"
"Leamington Ave & Hirsch St",830,"41.905840500000004","-87.75486020000001","7"
"Public Rack - Pratt Ave & Odell Ave",134,"42.00441519999999","-87.81105390000002","7"
"Public Rack - Prairie Ave & Garfield Blvd S",1455,"41.794344","-87.619062","7"
"Public Rack - Neenah & Dakin",170,"41.951708","-87.790746","7"
"Public Rack - Ottowa Ave & Touhy Ave",150,"42.0114922","-87.81820170000002","7"
"Woodlawn & 103rd",512,"41.707338","-87.59398999999999","7"
"Public Rack - Buffalo Ave & 133rd St",1239,"41.65428000000001","-87.543539","7"
"Melvina Ave & Giddings Ave",792,"41.96648","-87.78202","7"
"Public Rack - California Ave & Touhy Ave - SW",963,"42.011867","-87.70040700000001","7"
"Public Rack - Minuteman Park",72,"41.785333","-87.76260149999999","7"
"Burley Ave & 91st St",803,"41.73054","-87.54557999999999","7"
"Market Days Scooter Corral",1555,"41.94734","-87.64995999999998","7"
"Public Rack - Robert Fulton Elementary School",1374,"41.797439","-87.668504","7"
"Public Rack - Austin Ave & Roscoe St",1069,"41.942196","-87.776472","7"
"Public Rack - Oak Park & Higgins",178,"41.97888799999999","-87.79623500000001","7"
"Public Rack - Talman Ave & Pershing Rd",30,"41.822592","-87.69072500000001","7"
"Public Rack - Richard Daley College",248,"41.75486","-87.72364000000002","7"
"Public Rack - S Kostner Ave & W 18th Pl",1024,"41.8551905","-87.7345547","7"
"Public Rack - Paxton Ave & 79th St",1492,"41.75167772999999","-87.57045747999999","7"
"Public Rack - Vincennes Ave & 95th St",1160,"41.721168","-87.650663","6"
"Public Rack - Normandy Ave & Archer Ave",71,"41.7923026","-87.78878859999999","6"
"Public Rack - Pulaski & 52nd",1385,"41.797244","-87.72337700000001","6"
"Public Rack - Pulaski Rd & 41st",1390,"41.81790999999999","-87.72413","6"
"Public Rack - Normal Ave & 72nd St",1289,"41.763584","-87.63721299999999","6"
"Public Rack - Racine Ave & 83rd St",1214,"41.743367","-87.653661","6"
"Public Rack - Rockwell & 111th St",1244,"41.691359","-87.68572","6"
"Lavergne Ave & 44th St",751,"41.81311","-87.74869","6"
"Public Rack - Newcastle Ave & Belden Ave",1355,"41.921017","-87.797388","6"
"Public Rack - South Shore High School",1295,"41.756443999999995","-87.57955600000001","6"
"Public Rack - Vincennes Ave & 77th St",1495,"41.75702837","-87.56497151","6"
"Public Rack - Western Ave & 105th St",1257,"41.702609","-87.681492","6"
"Public Rack - Menard Ave & Agusta Blvd",1354,"41.898333","-87.77050099999998","6"
"Public Rack - Baltimore Ave & 133rd St",1105,"41.653444","-87.547004","6"
"Sacramento Ave & 51st St",757,"41.80068","-87.69894999999998","6"
"Public Rack - Avers & Granville",195,"41.993947","-87.725095","6"
"Public Rack - Legler Regional Library",1018,"41.879312","-87.72542800000001","6"
"Public Rack - Avenue J & 112th St",1136,"41.691844","-87.534181","6"
"Public Rack - Archer Park",1383,"41.803822","-87.73550999999999","6"
"Public Rack - Laflin St & 79th St",1437,"41.750326","-87.66168","6"
"Public Rack - Laflin St & 51st St",1464,"41.801354","-87.662076","6"
"Public Rack - Kostner Ave & 16th St",1483,"41.8588018","-87.7343019","6"
"Public Rack - 10101 S Stony Island Ave",1471,"41.70838","-87.581455","6"
"Public Rack - Kolin Ave & Archer Ave",1386,"41.800514","-87.731802","6"
"Public Rack - Kenneth Ave & 63rd St W",1321,"41.778404","-87.733951","6"
"Public Rack - Kedzie Ave & Pershing Rd",1393,"41.822897","-87.704154","6"
"Tripp Ave & 31st St",882,"41.836966","-87.730502","6"
"Public Rack - Kedzie Ave & 54th St - SW",1380,"41.795222","-87.70371899999999","6"
"Public Rack - Cottage Grove Ave & 92nd St",1204,"41.727319","-87.604787","6"
"Public Rack - Karlov Ave & 26th St",1037,"41.844287","-87.727078","6"
"Public Rack - Indiana Ave & 111th St",1128,"41.692535","-87.617711","6"
"Public Rack - Homan Ave & Lake St",48,"41.88474","-87.711357","6"
"Public Rack - Homan Ave & 62nd Pl",27,"41.779668","-87.707834","6"
"Mayfield & Roosevelt Rd",881,"41.8658158","-87.77178049999999","6"
"Public Rack - Higgins Ave & Neva Ave",118,"41.980602","-87.8060476","6"
"Maryland Ave & 104th St",513,"41.705588","-87.602938","6"
"Public Rack - Harvey Ave & North Ave",1080,"41.909264","-87.782265","6"
"Public Rack - Halsted St & 94th St",1274,"41.723442","-87.643612","6"
"Public Rack - Francisco Ave & Touhy Ave",961,"42.011865","-87.701317","6"
"Public Rack - Emerald Ave & 45th St",1343,"41.812381","-87.644633","6"
"Public Rack - Stony Island & 87th St",1489,"41.7367","-87.585815","5"
"Public Rack - Morgan St & 87th St",1190,"41.73577","-87.648133","5"
"Throop St & 99th St",818,"41.71414","-87.6547","5"
"Public Rack - Ozanam Ave & Devon Ave",135,"41.9969968","-87.8213419","5"
"Public Rack - William J Onahan Public School",119,"41.993771","-87.7925631","5"
"Public Rack - Ewing Ave & 105th St",1154,"41.704373","-87.53544","5"
"Public Rack - Lafayette Ave & 87th St - NW",1275,"41.736354","-87.626741","5"
"Public Rack - Foster Ave & Drake Ave",8,"41.975563","-87.717352","5"
"Kildare Ave & 55th St",914,"41.793357","-87.730598","5"
"Public Rack - Halsted St & 102nd St",1165,"41.70794","-87.643177","5"
"Public Rack - Houston Ave & 130th St",1485,"41.658962","-87.548528","5"
"Public Rack - Normal Blvd & 61st Pl",1457,"41.782314","-87.637358","5"
"Public Rack - Leoti Ave & Central Ave (south)",147,"41.998324","-87.763384","5"
"Public Rack - Halsted St & 109th St",1525,"41.695655","-87.642804","5"
"Public Rack - Kildare Ave & 63rd St",1322,"41.778442","-87.73047","5"
"Public Rack - 85th Pl & Pulaski Rd",63,"41.737389","-87.721334","5"
"Ewing Ave & 98th St",807,"41.71781","-87.53504","5"
"Public Rack - Oketo & Northwest Hwy",159,"42.000333","-87.812447","5"
"Public Rack - Oak Park Ave & Foster Ave",99,"41.9746022","-87.8119558","5"
"California Ave & 36th St",857,"41.8282301","-87.6945422","5"
"Public Rack - Western Ave & 107th St",1535,"41.698728","-87.681558","5"
"Public Rack - Kedzie & 103rd St - East",1251,"41.705444","-87.701232","5"
"Public Rack - Lake Park Ave & 47th St",1367,"41.809797","-87.591824","5"
"Public Rack - Marshfield Ave & 45th St",1394,"41.812343","-87.666239","5"
"Public Rack - Halsted St & 41st St",1461,"41.820147","-87.64568","5"
"Public Rack - Halsted St & 95th St - SW",1170,"41.720964","-87.643447","5"
"Public Rack - Princeton Ave & 43rd St",1342,"41.815883","-87.633718","5"
"Public Rack - Nordica Ave & Addison St",1366,"41.945428","-87.803458","5"
"Public Rack - 63rd St and Nagle Ave",68,"41.7776014","-87.7822158","5"
"Public Rack - Kedzie & 103rd St - W",1252,"41.705247","-87.701424","5"
"Public Rack - Cottage Grove & 84th St",1230,"41.741957","-87.604839","5"
"Public Rack - Pulaski Rd & 51st Rd",1384,"41.800111","-87.723537","5"
"Public Rack - Lorel Ave & Chicago Ave",1057,"41.89503","-87.759917","5"
"Public Rack - Albany Ave & 103rd St",1255,"41.70674699999999","-87.700047","5"
"Public Rack - Kedvale Ave & Avondale Ave",981,"41.952874","-87.731229","5"
"Public Rack - Octavia Ave & Touhy Ave",153,"42.01173846","-87.80832137","5"
"Public Rack - California Ave & Pershing Rd",1340,"41.822632","-87.69502400000002","5"
"Public Rack - 2302 S Pulaski Rd",1035,"41.849437","-87.724879","5"
"Public Rack - Kedvale Ave & Addison St",1418,"41.947174","-87.730837","4"
"Hoyne Ave & 34th St",856,"41.8320245","-87.6778387","4"
"Public Rack - Ewing Ave & 99th St",1188,"41.7159614","-87.5351111","4"
"Public Rack - Neola & Northwest Hwy",173,"41.990327","-87.795356","4"
"Indiana Ave & 133rd St",810,"41.6538","-87.61719","4"
"Public Rack - Western Ave & 98th St",1540,"41.71525","-87.681698","4"
"Public Rack - Commercial Ave & 89th St",1208,"41.733543","-87.551152","4"
"Spaulding Ave & 16th",610,"41.85912","-87.707853","4"
"Public Rack - Western Ave & 111th St - SW",1246,"41.69161","-87.681523","4"
"Public Rack - Halsted St & 80th St",1438,"41.748175","-87.644238","4"
"Public Rack - Hamlin Ave & Chicago Ave",1000,"41.895201","-87.721541","4"
"Public Rack - Franklin Park",1023,"41.861493","-87.733404","4"
"Public Rack - Harvard Ave & 103rd St",1142,"41.706863","-87.631674","4"
"Public Rack - Kostner Ave & North Ave",1007,"41.908816","-87.736463","4"
"Public Rack - Whipple St & 26th St",1039,"41.843636","-87.701931","4"
"Public Rack - Stony Island & 95th St",1266,"41.72228","-87.584943","4"
"Public Rack - Pulaski Rd & 15th St",1021,"41.8603966","-87.7250977","4"
"Public Rack - Wilbur Wright College North",250,"41.95904","-87.78966","4"
"Public Rack - Baltimore Ave & 132nd St",1110,"41.655201","-87.546942","4"
"Public Rack - Kedzie Ave & Arthington St",1016,"41.8700949","-87.7062429","4"
"Public Rack - Ada St & 95th St",1161,"41.72158","-87.65612","4"
"Public Rack - Cottage Grove Ave & 98th St",1265,"41.716172","-87.60435","4"
"Public Rack - Kedzie Ave & 64th St - SW",1320,"41.777031","-87.703223","4"
"Public Rack - Leoti Ave & Central Ave (north)",142,"41.998262","-87.763663","4"
"Public Rack - Nordica Ave & Higgins Ave",100,"41.98012149","-87.80211339","4"
"Public Rack - Kedzie Ave & 62nd Pl",28,"41.780148","-87.703338","4"
"Public Rack - The Montessori School of Englewood",1302,"41.76766","-87.66781","4"
"Public Rack - Fairfield Ave & 63rd St",17,"41.77926","-87.692703","4"
"Public Rack - Miami Ave & Milwaukee Ave",127,"41.991473","-87.782085","4"
"Public Rack - Kedzie Ave & 61st Pl E",1330,"41.782281","-87.703047","4"
"Public Rack - Ozman & Talcott",164,"41.993028","-87.821659","4"
"Public Rack - Ave N & 106th St",1526,"41.702616","-87.538744","4"
"Public Rack - Cicero Ave & Wellington Ave",1048,"41.935779","-87.746581","4"
"Public Rack - Wabash Ave & 87th St",1196,"41.736063","-87.622952","4"
"Public Rack - Plainfield Ave & Irving Park Rd",1097,"41.952133","-87.833817","4"
"Menard Ave & Division St",829,"41.902269","-87.7704807","4"
"Public Rack - Austin Ave & Archer Ave",78,"41.794209","-87.7716154","4"
"Public Rack - Mt Greenwood Library - South",1253,"41.692883","-87.701048","4"
"Public Rack - Ashland Ave & 83rd St",1541,"41.742715","-87.663551","4"
"Public Rack - Martin Luther King Dr & 69th St",1307,"41.769234","-87.615206","4"
"Public Rack - St Louis Ave & Flournoy St",54,"41.8727811","-87.7131562","4"
"Public Rack - Stony Is Ave & 73rd St",1296,"41.762265","-87.585469","4"
"Public Rack - Western Ave & 107th Pl",1538,"41.698022","-87.681175","4"
"Public Rack - Hale Ave & 111th St",1450,"41.691801","-87.671351","4"
"Public Rack - Houston Ave & 91st St",1206,"41.729964","-87.549645","4"
"Public Rack - State St & 47th st",1371,"41.809085","-87.627384","4"
"Monticello Ave & Chicago Ave",825,"41.8952089","-87.7174329","3"
"Public Rack - Minnehaha Ave & Devon Ave",146,"41.997456","-87.7619125","3"
"Public Rack - Sangamon St & 79th St",1216,"41.750395","-87.647464","3"
"Public Rack - Princeton Ave & 99th Pl",1164,"41.713311","-87.631095","3"
"Public Rack - Colfax Ave & 83rd St",1441,"41.744818","-87.561055","3"
"Public Rack - Independence Blvd & Roosevelt",51,"41.8662123","-87.7184969","3"
"Public Rack - Ingleside Ave & 79th St",1440,"41.751448","-87.601136","3"
"Public Rack - Fullerton Ave & Lavergne Ave",1513,"41.92398","-87.75195000000001","3"
"Public Rack - May St & 87th St",15,"41.73556","-87.651701","3"
"Public Rack - Crandon Ave & 80th St",1494,"41.749519","-87.568831","3"
"Public Rack - Jeffery Blvd & 83rd St",1234,"41.744345","-87.575043","3"
"Public Rack - La Moyne Ave and Leamington Ave",1515,"41.906866","-87.75444699999998","3"
"Public Rack - Grand Ave & North Ave",1421,"41.909614","-87.73472199999999","3"
"Public Rack - Calumet Ave & 103rd St",1150,"41.707061","-87.61530899999998","3"
"Public Rack - 63rd & Western Ave N",1300,"41.779334","-87.683768","3"
"Public Rack - 61st St & Melvina Ave",75,"41.780658","-87.776651","3"
"Public Rack - Pullman - Ross Dress for Less",1469,"41.69868","-87.597","3"
"Public Rack - 53rd St & Indiana Ave",1507,"41.798015","-87.620745","3"
"Racine Ave & 115th St",821,"41.68476","-87.65195999999999","3"
"Vincennes Ave & 95th St",784,"41.72126","-87.65005000000001","3"
"Public Rack - N Sayre Ave & W Belden Ave",1358,"41.921425","-87.80082499999999","3"
"Public Rack - Kedvale Ave & 26th St",56,"41.844265","-87.72810299999999","3"
"Public Rack - Newland Ave & Diversey Ave",1359,"41.93098","-87.79944","3"
"Public Rack - Pulaski Rd & Lexington St",1509,"41.8715832","-87.72520860000002","3"
"Public Rack - Christiana Ave & 55th St",1332,"41.793307","-87.707702","3"
"Public Rack - Ewing Ave & 106th St",1528,"41.7024928","-87.5351313","3"
"Public Rack - Cottage Grove Ave & 87th St",1199,"41.736448","-87.60616","3"
"Public Rack - Kingston Ave & 75th St",1498,"41.758905","-87.562188","3"
"Public Rack - Mason Ave & Roosevelt Rd",1348,"41.865608","-87.77238900000002","3"
"Public Rack - Eggleston Ave & 115th St",1124,"41.68497","-87.633848","3"
"Panama Ave & Grace St",634,"41.94766","-87.82925","3"
"Halsted St & 93rd St",782,"41.72489","-87.64358","3"
"Public Rack - Kenneth Ave & 63rd St E",24,"41.778411","-87.733387","3"
"Public Rack - Keeler Ave & Madison St S",1407,"41.880531","-87.731063","3"
"Narragansett Ave & North Ave",767,"41.9095","-87.78491000000001","3"
"Public Rack - Keeler Ave & 26th St",1033,"41.844058","-87.729873","3"
"Public Rack - Western & 79th",239,"41.750806","-87.682722","3"
"Public Rack - Vincennes Ave & 95th Pl",1159,"41.720562","-87.65097099999998","3"
"Public Rack - Kedzie Ave & 61st Pl W",29,"41.78201","-87.7034","3"
"Public Rack - Pulaski Rd & 5th Ave",1508,"41.8730082","-87.72525160000002","3"
"Public Rack - Paul Revere Elementary School",1292,"41.764225","-87.600166","3"
"Public Rack - Marshfield Ave & 87th St",1268,"41.735527","-87.663867","3"
"Public Rack - Halsted St & 64th St",1305,"41.777436","-87.644535","3"
"Public Rack - Senka ""Edward Duke"" Park",1331,"41.790565","-87.71099199999999","3"
"Public Rack - Brooks Park",149,"42.0044152","-87.8070628","3"
"Public Rack - Vincennes Ave & 91st St",1488,"41.728122","-87.648524","3"
"Public Rack - Brighton Park Branch Chicago Library",1341,"41.815242","-87.702651","3"
"Public Rack - Halsted St & 77th St",1288,"41.753637","-87.643918","3"
"Public Rack - Cicero Ave & Le Moyne St - midblock",1059,"41.906919","-87.74623000000001","3"
"Long Ave & North Ave",888,"41.909212","-87.76099900000001","3"
"Public Rack - Lowe Ave & 94th St",1273,"41.724234","-87.639453","3"
"Public Rack - Devon Ave & Minnehaha Ave (east)",140,"41.9974341","-87.7628164","3"
"Public Rack - Harlem & Summerdale",168,"41.977814","-87.80681","3"
"Public Rack - Western Blvd & 52nd St",34,"41.798974","-87.681909","3"
"Public Rack - Harlem and W. 59th",222,"41.78495","-87.8011","3"
"Public Rack - Western Blvd & 53rd St",1375,"41.796775","-87.683362","3"
"Public Rack - Devon Ave & Kinzua Ave",144,"41.997459","-87.76455600000001","3"
"Public Rack - Parnell Ave & 98th St",1167,"41.715983","-87.637067","3"
"Public Rack - Torrence Ave & 98th St",1177,"41.717059","-87.559986","3"
"Spaulding Ave & 16th St",880,"41.85892","-87.707963","3"
"Public Rack - East End Ave & 87th St",1434,"41.737054","-87.583998","3"
"Public Rack - Baker Ave & 863rd Pl",1443,"41.743346","-87.550582","3"
"Public Rack - Back of the Yards Park",1373,"41.804381","-87.657742","3"
"Public Rack - Throop St & 48t ST",31,"41.806999","-87.657942","3"
"Public Rack - Panama Ave & Forest Preserve Ave",1091,"41.943162","-87.82909","3"
"Public Rack - Western Ave & 104th St - East",1258,"41.704366","-87.681733","3"
"Public Rack - S. New England/ W. 65th",208,"41.77391","-87.79348","3"
"Public Rack - Avers Ave & Archer Ave",1379,"41.804487","-87.719584","3"
"Public Rack - Devon Ave & Central Ave",145,"41.997463","-87.76406300000001","3"
"Public Rack - Hiawatha Park",1089,"41.944068","-87.82730199999999","3"
"Public Rack - Rutherford & 53rd",213,"41.795118","-87.790519","3"
"Public Rack - Piotrowski Park",1392,"41.836682","-87.73083000000001","3"
"Public Rack - Springfield & 71st",229,"41.764196","-87.72011100000002","3"
"Public Rack - Parnell Ave & 103rd St",1145,"41.706868","-87.637208","3"
"Ada St & 113th Place",508,"41.68759","-87.65541","3"
"Public Rack - Yates Ave & 100th St",1175,"41.713437","-87.56440500000001","3"
"Public Rack - W. Talcott & N. Oriole",165,"41.990637","-87.816938","3"
"Public Rack - McVicker Ave & Grand Ave",1085,"41.921251","-87.776662","3"
"Public Rack - Ashland Ave & 46th St",1396,"41.810537","-87.66540400000001","3"
"Public Rack - Lake Park Ave & 44th St",1344,"41.814697","-87.598006","3"
"Public Rack - Michigan Ave & 96th St",1173,"41.718957","-87.62067","3"
"Public Rack - Ashland Ave & 45th St  S",1399,"41.811169","-87.66474","3"
"Public Rack - Hoyne Ave & 51st St",35,"41.801001","-87.67677299999998","3"
"Public Rack - Albany Ave & 63rd St",1316,"41.778906","-87.70084000000001","3"
"Public Rack - McVicker & 52nd",214,"41.797981","-87.773241","3"
"Public Rack - Western Ave & 111th St - NW",1247,"41.69197","-87.68165900000001","3"
"Halsted St & 123rd St",823,"41.67096","-87.64154","2"
"Public Rack - Muskegon Ave & 89th St",1210,"41.733044","-87.555652","2"
"Public Rack - St Louis & 83rd",234,"41.742321","-87.70967","2"
"Public Rack - Western Ave & 111th St - SE",1447,"41.691665","-87.681022","2"
"Public Rack - Western Ave & 116th St",1249,"41.6824","-87.681048","2"
"Public Rack - Western Ave & 62nd St",25,"41.780964","-87.683757","2"
"Public Rack - Michigan Ave & 121st St",1477,"41.67413","-87.620448","2"
"Public Rack - Michigan Ave & 113th St",1130,"41.688872","-87.620879","2"
"Public Rack - Michigan Ave & 102nd St",1174,"41.7083","-87.61984","2"
"Public Rack - Menard Ave & Madison St",1352,"41.880021","-87.770325","2"
"Public Rack - Menard Ave & Leland Ave",83,"41.965413","-87.772424","2"
"Public Rack - Yates Blvd & Exchange Ave",1454,"41.765088","-87.565918","2"
"Public Rack - Zapata Academy",1031,"41.841655","-87.734366","2"
"Public Rack - Spencer Elementary Technology Academy",1062,"41.884655","-87.750498","2"
"Kildare Ave & Chicago Ave",885,"41.8954359","-87.7335726","2"
"Public Rack - Canty Elementary School",1093,"41.947562","-87.829311","2"
"Public Rack - Central Park Ave & 16th St",1511,"41.858938","-87.7157269","2"
"Public Rack - McCormick Blvd & Devon Ave",973,"41.996194","-87.712","2"
"Public Rack - Calumet Ave & Garfield Blvd",1456,"41.794886","-87.617415","2"
"Public Rack - Calumet Ave & 71st St",1290,"41.765537","-87.617305","2"
"Public Rack - California Ave & Touhy Ave - midblock",962,"42.012207","-87.700474","2"
"Public Rack - Mason Ave & Milwaukee Ave",126,"41.985683","-87.777065","2"
"Public Rack - Mason Ave & Archer Ave",76,"41.794199","-87.771388","2"
"Public Rack - Mason & Archer",218,"41.79456","-87.77092","2"
"Public Rack - Buffalo Ave & 89th St",1400,"41.73341","-87.54454","2"
"Public Rack - Marquette Ave & 79th St",1235,"41.75163","-87.558707","2"
"Public Rack - New England Ave & Grace St",1362,"41.949269","-87.798395","2"
"Public Rack - Mackinaw Ave & 106th St",1155,"41.702557","-87.542728","2"
"Public Rack - Lotus Ave & Harrison St",1064,"41.87298","-87.763267","2"
"Public Rack - Bensley Ave & 103rd St",1474,"41.7084","-87.56319","2"
"Public Rack - Bell Ave & 95th St",1264,"41.721188","-87.678786","2"
"Public Rack - Longwood Dr & 111th St",1448,"41.69163","-87.671782","2"
"Public Rack - Sangamon St & 87th St",16,"41.73582","-87.646896","2"
"SCOOTERS - 2132 W Hubbard ST",1563,"41.889967494708344","-87.6801560819149","2"
"Public Rack - East End Ave & 75th St",1294,"41.75893","-87.582861","2"
"Public Rack - Linder Ave & 51st St",1338,"41.799463","-87.759848","2"
"Public Rack - Sacramento Blvd & Washington Blvd",1408,"41.882994","-87.700036","2"
"Public Rack - Sacramento & 71st",226,"41.764396","-87.698106","2"
"Public Rack - Newcastle Ave & Belmont Ave",1364,"41.938022","-87.7961","2"
"Public Rack - Exchange Ave & 131st St",1106,"41.65717","-87.552594","2"
"Public Rack - Roswell B. Mason Elementary School",1019,"41.8560219","-87.7298436","2"
"Public Rack - Austin Branch Chicago Public Library",1351,"41.889161","-87.765738","2"
"Public Rack - Lawndale & 63rd St",20,"41.777732","-87.713878","2"
"Public Rack - Laporte Ave & Armitage Ave",1514,"41.917047","-87.750008","2"
"Public Rack - Austin & 62nd",219,"41.77966","-87.771414","2"
"Public Rack - Ashland Ave & 74th St",59,"41.759735","-87.663736","2"
"Public Rack - Rockwell Ave & 71st St",65,"41.764753","-87.688641","2"
"Public Rack - Ashland Ave & 73rd St",1283,"41.760817","-87.663499","2"
"Public Rack - Lamon Ave & Erie St",1517,"41.892114","-87.746676","2"
"Public Rack - Lamon Ave & Archer Ave",1337,"41.79823","-87.744952","2"
"Public Rack - Newcastle Ave & Wellington Ave",1360,"41.934997","-87.795777","2"
"Aberdeen St & 103rd St",819,"41.70704","-87.65022","2"
"Public Rack - Albany Ave & 111th St - NW",1245,"41.691669","-87.698507","2"
"Public Rack - Pullman Community Center",1467,"41.70428","-87.59313","2"
"Public Rack - Ewing Ave & 95th St",1530,"41.722376","-87.5358299","2"
"Public Rack - Aida Food Market",1439,"41.749896","-87.643693","2"
"Public Rack - Ada St & 117th St",1121,"41.681128","-87.655064","2"
"Public Rack - Abbott Park",1172,"41.721696","-87.622278","2"
"Public Rack - Lafayette Ave & 119th St",1120,"41.677853","-87.623447","2"
"Public Rack - 63rd & Western Ave S",1299,"41.779196","-87.683589","2"
"State St & 111th St",814,"41.69251","-87.62287","2"
"Public Rack - Columbus & 79th",235,"41.749218","-87.704409","2"
"Public Rack - 10557 S Western Ave",1537,"41.701719","-87.68128","2"
"Public Rack - Pullman - Planet Fitness",1470,"41.69782","-87.59779","2"
"Public Rack - Pulaski Rd & Grenshaw St",55,"41.8670279","-87.7254644","2"
"Halsted St & 83rd St",781,"41.74307","-87.6437","2"
"Public Rack - Cottage Grove & 85th St",1229,"41.740086","-87.604743","2"
"Public Rack - Keef Ave & South Chicago Ave",1308,"41.7707","-87.611706","2"
"Public Rack - Cottage Grove Ave & 75th St",1291,"41.758739","-87.605769","2"
"Public Rack - Kedzie Ave & 83rd St",64,"41.7432437","-87.7021237","2"
"Public Rack - Oleander Ave & Addison St",1101,"41.944983","-87.815865","2"
"Public Rack - Pulaski Rd & 40th St",1389,"41.81864","-87.72428","2"
"Public Rack - Kedzie & 73rd",227,"41.760696","-87.70238","2"
"Vincennes Ave & 107th St",820,"41.69922","-87.65869","2"
"Public Rack - Cottage Grove Ave & 89th Pl",1432,"41.731767","-87.604899","2"
"Public Rack - Jeffery Blvd & 81st St",1493,"41.74927751","-87.57585394","2"
"Public Rack - Damen & 81st",241,"41.746488","-87.673132","2"
"Public Rack - Osceola Ave & Touhy Ave",154,"42.0119181","-87.8126378","2"
"Public Rack - Princeton Ave & 103rd Pl",1524,"41.70633","-87.630936","2"
"Michigan Ave & 108th St",815,"41.69815","-87.62111","2"
"Public Rack - Oglesby Ave & 105th St",1403,"41.704672","-87.565519","2"
"Public Rack - Homan & 79th",236,"41.749855","-87.707507","2"
"Public Rack - Hermitage & 83rd St",1277,"41.743027","-87.666272","2"
"Public Rack - Eggleston Ave & 114th St",1123,"41.686642","-87.633547","2"
"Public Rack - Northwest Hwy & Raven St",122,"41.9927877","-87.799284","2"
"Base - 2132 W Hubbard",1563,"41.889967494708344","-87.6801560819149","2"
"Loomis St & 95th St",783,"41.72148","-87.65774","2"
"Public Rack - Devon Ave & Minnehaha Ave (west)",143,"41.997384","-87.763064","2"
"Public Rack - Hamilton Park",1287,"41.76335","-87.637499","2"
"Kildare & Chicago Ave",614,"41.89525","-87.733947","2"
"Public Rack - Torrence Ave  & 106th St",1472,"41.702566","-87.559923","2"
"Public Rack - Troy & 111th St",1445,"41.691373","-87.700281","2"
"Public Rack - Troy & 71st",228,"41.76433","-87.70193","2"
"Public Rack - Vincennes Ave & 99th St",1157,"41.712937","-87.653984","2"
"Public Rack - Wallace St & 112 St",1126,"41.690092","-87.637636","2"
"Public Rack - Waller Ave & Chicago Ave",1353,"41.894681","-87.768156","2"
"Public Rack - Washtenaw Ave & 63rd St",1318,"41.77924","-87.691116","2"
"Public Rack - Pulaski & 84th",233,"41.739387","-87.721373","1"
"Public Rack - Stony Island Ave & 86th St",1233,"41.738473","-87.585851","1"
"Public Rack - Lafayette Ave & 87th St SW",1276,"41.736223","-87.626737","1"
"Spaulding Ave & 63rd St",868,"41.7791655","-87.7056392","1"
"Public Rack - Ewing Ave & 112th St",1138,"41.691979","-87.534912","1"
"Public Rack - Al Raby School",1011,"41.886167","-87.714711","1"
"Public Rack - Damen Ave & 80th St",1279,"41.748301","-87.673213","1"
"Public Rack - Champlain Ave & 134th St",1237,"41.657379","-87.606444","1"
"Public Rack - Artesian & 71st",225,"41.764748","-87.684669","1"
"Kedzie Ave & 38th Pl",744,"41.8235109","-87.7041017","1"
"Public Rack - Ashland Ave & 45th St",1397,"41.811958","-87.664862","1"
"Public Rack - Racine Ave & 76th",1282,"41.755786","-87.654054","1"
"Public Rack - Rhodes Ave & 79th St",1222,"41.751058","-87.611439","1"
"Public Rack - West Lawn Park",1324,"41.774815","-87.728303","1"
"Public Rack - Clyde Ave & 87th St",1534,"41.73715","-87.57319","1"
"Public Rack - Honore St & 87th St - SE",1269,"41.735485","-87.668889","1"
"Michigan Ave & 113th St",813,"41.68905","-87.62079","1"
"Public Rack - Mt Greenwood Library N",1250,"41.693027","-87.701054","1"
"Public Rack - Prairie Ave & 85th St",1223,"41.739986","-87.617645","1"
"Public Rack - Langley Ave & 87th St",1533,"41.735828","-87.606981","1"
"Public Rack - Roscoe St & Osceola Ave",1518,"41.942201","-87.813168","1"
"Public Rack - Normandy Ave & Raven St",121,"41.993871","-87.792536","1"
"Public Rack - Trumbull Ave & 111th St",1243,"41.691596","-87.707397","1"
"Public Rack - Eberhart Ave & 131st St",1238,"41.65759","-87.610713","1"
"Public Rack - Union Ave & 111th St",1522,"41.692232","-87.640609","1"
"Public Rack - Damen Ave & 84th St",1278,"41.740435","-87.673246","1"
"Public Rack - Latrobe Ave & Lake St",1061,"41.887083","-87.756181","1"
"Public Rack - Ave L & 105th St",1529,"41.703542","-87.536634","1"
"Public Rack - Avenue J & 102nd St",1181,"41.709832","-87.534238","1"
"Public Rack - Lawndale Ave & Roosevelt",52,"41.866225","-87.717918","1"
"Public Rack - Lawrence Ave & 103rd St",1149,"41.707665","-87.608695","1"
"Public Rack - Northwest Hwy & Overhill Ave",137,"42.0114922","-87.8126378","1"
"Public Rack - Parnell Ave & 119th St",1116,"41.67711","-87.635677","1"
